Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),Depth CSF-A (m),CSF-B (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Mg-Ka Area,Al-Ka Area,Si-Ka Area,P -Ka Area,S -Ka Area,Cl-Ka Area,Ar-Ka Area,K -Ka Area,Ca-Ka Area,Ti-Ka Area,Cr-Ka Area,Mn-Ka Area,Fe-Ka Area,Rh-La-Coh Area,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
382,U1536,A,5,H,1,A,1020,34.02,34.02,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,118191,-50,1772,73070,66,3077,72731,-3227,17647,14736,7902,-320,1164,96985,43661,XRF2,1,10/7/2019,16:47:36,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,1,A,1040,34.04,34.04,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,119374,-17,1990,76590,160,2702,69517,-3070,19405,15778,8573,-97,1652,102244,43199,XRF2,1,10/7/2019,16:47:52,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,1,A,1060,34.06,34.06,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,121377,4,2358,83586,182,2709,66396,-3283,20212,16325,8951,-22,1271,106979,42619,XRF2,1,10/7/2019,16:48:07,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,1,A,1080,34.08,34.08,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,125964,1,2544,90566,180,2673,65112,-3568,22429,18093,10291,-29,1992,120035,42507,XRF2,1,10/7/2019,16:48:23,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,1,A,1100,34.1,34.1,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,126256,-42,2753,90677,172,2601,64906,-3437,23628,18850,10619,-113,1631,119444,41953,XRF2,1,10/7/2019,16:48:39,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,1,A,1120,34.12,34.12,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,127082,-11,3106,89505,180,2495,64149,-3643,24713,18694,11073,-242,1734,120963,42690,XRF2,1,10/7/2019,16:48:55,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,1,A,1140,34.14,34.14,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,126767,-18,3183,91455,177,2414,62810,-3186,25510,19823,11436,55,1587,122841,41466,XRF2,1,10/7/2019,16:49:11,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,1,A,1160,34.16,34.16,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,124585,-35,2854,84000,106,2325,65128,-3558,24894,19191,11011,-81,1735,116745,42256,XRF2,1,10/7/2019,16:49:27,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,1,A,1180,34.18,34.18,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,131470,-7,3625,95126,168,2333,59723,-3545,29333,22506,13431,317,2202,140441,41046,XRF2,1,10/7/2019,16:49:42,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,1,A,1200,34.2,34.2,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,138446,44,4502,104372,350,2123,55652,-3834,32962,25942,15192,380,2407,160872,41530,XRF2,1,10/7/2019,16:49:59,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,1,A,1220,34.22,34.22,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,138419,65,4875,103668,227,1918,54736,-3619,33868,27544,16065,524,2446,159057,41535,XRF2,1,10/7/2019,16:50:15,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,1,A,1240,34.24,34.24,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,137238,39,4753,101050,300,1882,54984,-3510,33513,28372,15901,435,2340,158110,40749,XRF2,1,10/7/2019,16:50:31,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,1,A,1260,34.26,34.26,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,137698,70,4714,99237,169,1544,54108,-3490,34281,28684,16053,401,2190,162294,40892,XRF2,1,10/7/2019,16:50:48,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,1,A,1280,34.28,34.28,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,136767,11,3959,93650,159,1760,57642,-3486,32062,25637,14620,301,2513,163445,41189,XRF2,1,10/7/2019,16:51:04,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,1,A,1300,34.3,34.3,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,134684,60,4145,90327,235,1907,56665,-3521,32183,26501,15458,531,2111,158813,40930,XRF2,1,10/7/2019,16:51:20,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,1,A,1320,34.32,34.32,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,131331,-26,2973,78393,203,2112,61530,-3386,27025,21384,12443,70,1718,161050,41940,XRF2,1,10/7/2019,16:51:36,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,1,A,1340,34.34,34.34,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,135763,-26,3315,82385,258,2014,60529,-3252,29439,23298,13333,254,2122,174478,41639,XRF2,1,10/7/2019,16:51:52,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,1,A,1360,34.36,34.36,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,133821,-12,3673,85539,62,2290,61825,-3207,30491,24167,14472,223,1885,154443,41349,XRF2,1,10/7/2019,16:52:09,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,1,A,1380,34.38,34.38,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,129504,-34,3359,84348,194,2568,63385,-3334,27811,22761,12834,117,2172,134043,42164,XRF2,1,10/7/2019,16:52:25,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,1,A,1400,34.4,34.4,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,131630,-17,2855,76979,171,2615,68915,-3363,25891,20391,11857,284,1970,148664,43080,XRF2,1,10/7/2019,16:52:41,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,1,A,1420,34.42,34.42,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,126795,-21,2697,76421,181,2926,70010,-3335,24320,19615,11528,11,1827,124300,42815,XRF2,1,10/7/2019,16:52:57,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,1,A,1440,34.44,34.44,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,124504,-36,2470,69568,41,2680,71784,-3115,23147,20561,11488,-248,1990,121747,42659,XRF2,1,10/7/2019,16:53:13,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,1,A,1460,34.46,34.46,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,120894,-22,2209,63377,156,2596,72610,-2910,21045,19070,10356,-160,1988,116003,42794,XRF2,1,10/7/2019,16:53:30,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,1,A,1480,34.48,34.48,44593712,SHLF9855691,10,0.16,6,7,10,12,No-Filter,125682,-55,1849,62162,54,3073,85617,-4319,18584,16632,8974,-502,1538,110750,45200,XRF2,1,10/7/2019,16:53:46,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,20,42.01,41.595,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,99693,-67,1402,61153,94,2494,60590,-431,11578,12414,5666,-399,1402,72111,36953,XRF2,1,10/7/2019,17:24:50,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,40,42.03,41.615,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,101636,-55,1189,57377,75,2542,66178,-1052,11408,11891,5523,-398,1616,70321,39230,XRF2,1,10/7/2019,17:25:06,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,60,42.05,41.635,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,109832,-23,1370,61453,122,2916,76861,-2949,12096,12482,5481,-444,1846,72847,42429,XRF2,1,10/7/2019,17:25:21,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,80,42.07,41.655,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,112832,-41,1409,63126,100,2902,75912,-3004,13222,14446,6837,-447,1403,81952,43615,XRF2,1,10/7/2019,17:25:37,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,100,42.09,41.675,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,113074,-12,1457,59594,78,2872,77586,-2862,13240,14074,6909,-347,1529,83631,43425,XRF2,1,10/7/2019,17:25:53,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,120,42.11,41.695,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,114155,-51,1522,67387,51,3013,75067,-3491,13531,14450,6725,-338,1873,83740,43262,XRF2,1,10/7/2019,17:26:09,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,140,42.13,41.715,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,115925,-55,1576,71446,82,2792,74973,-3152,13871,14855,7342,-259,1669,85972,43497,XRF2,1,10/7/2019,17:26:24,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,160,42.15,41.735,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,117293,-20,1845,82147,180,2905,71889,-3144,14070,14802,6881,-172,1788,84451,42948,XRF2,1,10/7/2019,17:26:40,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,180,42.17,41.755,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,118092,-35,1926,84595,78,2901,72589,-3319,14503,14890,7224,-134,1738,85834,43313,XRF2,1,10/7/2019,17:26:56,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,200,42.19,41.775,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,115447,-20,1659,76983,117,2833,73267,-3068,13434,14534,6604,-361,1493,80780,43525,XRF2,1,10/7/2019,17:27:12,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,220,42.21,41.795,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,116574,-45,1763,83400,117,2974,71952,-3040,14538,15284,6688,-293,1789,81787,42664,XRF2,1,10/7/2019,17:27:28,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,240,42.23,41.815,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,115003,-33,1535,72556,135,3043,75585,-3138,13404,13814,6256,-374,1618,79386,43910,XRF2,1,10/7/2019,17:27:44,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,260,42.25,41.835,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,114810,-35,1664,76461,167,3045,74544,-3409,12704,13496,6259,-24,1344,76553,43795,XRF2,1,10/7/2019,17:28:00,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,280,42.27,41.855,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,115027,-35,1441,69280,72,2953,76106,-3294,12941,14481,6456,-620,1395,85257,43332,XRF2,1,10/7/2019,17:28:15,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,300,42.29,41.875,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,112426,-61,1437,69829,48,2687,73975,-2917,12746,13526,6331,-490,1493,76223,42609,XRF2,1,10/7/2019,17:28:31,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,320,42.31,41.895,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,109628,-26,1157,58402,124,2910,79812,-2951,11112,12366,5373,-661,1692,69465,43272,XRF2,1,10/7/2019,17:28:47,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,340,42.33,41.915,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,111310,-6,1374,62434,47,2754,78640,-3029,11578,12289,5754,-622,1424,72153,43879,XRF2,1,10/7/2019,17:29:03,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,360,42.35,41.935,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,114798,-27,1430,67277,154,3118,79222,-3471,12995,14131,6617,-601,1685,79895,44177,XRF2,1,10/7/2019,17:29:19,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,380,42.37,41.955,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,115395,-31,1301,62135,85,3281,82883,-3438,12483,13437,6076,-700,1597,79212,45373,XRF2,1,10/7/2019,17:29:35,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,400,42.39,41.975,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,117390,-4,1565,69269,133,3222,79461,-3560,13443,14646,6608,-344,1525,82768,45309,XRF2,1,10/7/2019,17:29:51,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,420,42.41,41.995,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,117753,13,1576,65999,159,3265,80747,-3314,14001,15109,7046,-305,1722,85844,44985,XRF2,1,10/7/2019,17:30:06,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,440,42.43,42.015,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,118120,-17,1770,73737,124,3275,75770,-3731,14390,14811,7459,-226,2159,89910,43935,XRF2,1,10/7/2019,17:30:22,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,460,42.45,42.035,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,115764,-20,1673,70046,87,2924,77501,-3769,13653,14592,6693,-326,1542,81777,43324,XRF2,1,10/7/2019,17:30:38,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,5,H,7,A,480,42.47,42.055,44593722,SHLF9855871,10,0.16,6,7,10,12,No-Filter,112971,-16,1449,62777,44,3081,79849,-3212,11894,12952,5552,-679,1178,75418,44100,XRF2,1,10/7/2019,17:30:54,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,20,44.02,43.934,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,123415,-19,2808,91800,201,3207,61537,-3124,21174,19282,9957,123,2160,111698,40682,XRF2,1,10/7/2019,17:44:22,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,40,44.04,43.954,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,125636,28,3449,101472,186,2909,57936,-2777,24141,17723,12075,96,2203,118983,39574,XRF2,1,10/7/2019,17:44:38,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,60,44.06,43.974,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,124074,15,2978,93523,134,3268,62196,-3148,22052,16637,10744,532,2451,112335,40253,XRF2,1,10/7/2019,17:44:54,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,80,44.08,43.994,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,119628,-17,2156,81183,117,3437,65618,-2802,18215,13689,8420,-36,4189,99260,41149,XRF2,1,10/7/2019,17:45:10,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,100,44.1,44.014,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,120172,-26,2444,83821,155,3420,64387,-3088,18791,14963,8765,25,2456,102633,41575,XRF2,1,10/7/2019,17:45:26,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,120,44.12,44.034,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,112789,-16,2093,67910,110,3194,61892,-2321,17559,13395,8114,-295,2232,102061,40451,XRF2,1,10/7/2019,17:45:42,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,140,44.14,44.054,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,126607,43,2841,85879,224,3161,64547,-2794,21936,16173,10398,-156,3460,125786,41293,XRF2,1,10/7/2019,17:45:58,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,160,44.16,44.074,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,126784,-32,2849,90154,198,3458,63397,-2927,22823,17322,10997,258,2866,123836,41092,XRF2,1,10/7/2019,17:46:14,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,180,44.18,44.094,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,126671,46,2930,94777,197,3276,65283,-3268,21981,17071,9844,-107,2543,116462,41575,XRF2,1,10/7/2019,17:46:30,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,200,44.2,44.114,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,127587,-6,2961,94703,250,2994,63585,-3022,22276,17583,10668,136,3481,124853,41669,XRF2,1,10/7/2019,17:46:46,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,220,44.22,44.134,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,125913,-3,2861,87632,167,2977,63356,-3041,23191,16972,10803,338,3125,125348,40943,XRF2,1,10/7/2019,17:47:02,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,240,44.24,44.154,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,117885,-6,1654,65596,39,3441,80206,-3555,14330,11255,5756,-668,1513,86077,44881,XRF2,1,10/7/2019,17:47:19,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,260,44.26,44.174,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,124362,48,2653,86867,262,3369,67761,-3454,20861,15349,9632,-66,2108,109658,42556,XRF2,1,10/7/2019,17:47:35,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,280,44.28,44.194,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,118084,-12,1946,67807,97,3303,76248,-3395,16128,13069,6922,-523,1758,91869,43649,XRF2,1,10/7/2019,17:47:50,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,300,44.3,44.214,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,125209,-30,2888,92682,141,2970,62827,-3369,22158,17550,10405,-140,2226,115858,41218,XRF2,1,10/7/2019,17:48:06,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,320,44.32,44.234,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,127127,20,3263,99648,143,2509,57995,-3401,24559,18502,11616,251,2725,124883,40741,XRF2,1,10/7/2019,17:48:22,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,340,44.34,44.254,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,122988,25,2920,86306,183,2736,61497,-2677,21654,17749,10376,-6,2792,119885,40627,XRF2,1,10/7/2019,17:48:38,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,360,44.36,44.274,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,124078,-17,2763,87183,217,2640,63622,-3338,20957,16075,10089,203,2679,119420,41356,XRF2,1,10/7/2019,17:48:54,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,380,44.38,44.294,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,125840,73,3168,91652,218,2934,62386,-3437,23083,17108,10870,323,2750,121319,41087,XRF2,1,10/7/2019,17:49:10,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,400,44.4,44.314,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,123844,-5,2802,84821,211,2787,65181,-3059,21877,16087,10457,-7,2422,114786,41697,XRF2,1,10/7/2019,17:49:26,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,420,44.42,44.334,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,124131,14,2944,86962,160,2784,63713,-3246,22486,16448,10413,-1,2603,119049,41595,XRF2,1,10/7/2019,17:49:42,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,440,44.44,44.354,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,121971,14,2527,79067,169,2975,69175,-3364,20084,14568,9321,-389,2718,111619,41812,XRF2,1,10/7/2019,17:49:58,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,460,44.46,44.374,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,120768,-33,2282,72199,136,2935,70076,-3274,19827,15118,9617,-398,2676,112716,41665,XRF2,1,10/7/2019,17:50:14,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,480,44.48,44.394,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,123204,5,2373,74587,194,3100,71422,-3341,20103,15344,9247,-74,3571,115446,42492,XRF2,1,10/7/2019,17:50:30,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,500,44.5,44.414,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,124776,-17,2273,77552,115,2736,69657,-3293,20722,15184,9526,-263,2811,121424,42325,XRF2,1,10/7/2019,17:50:46,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,520,44.52,44.434,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,124274,-19,2580,83878,201,2727,67879,-3109,21403,15099,9788,-179,2575,115856,41967,XRF2,1,10/7/2019,17:51:02,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,540,44.54,44.454,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,123235,-30,2557,88514,193,2727,62887,-3436,21156,14632,9812,82,3652,116216,41361,XRF2,1,10/7/2019,17:51:18,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,560,44.56,44.474,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,122357,19,2053,73424,140,2665,70591,-3429,18041,12553,8235,-392,2654,118872,42856,XRF2,1,10/7/2019,17:51:34,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,580,44.58,44.494,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,117828,-24,2462,80785,127,2541,65488,-2956,19261,13900,9114,-103,2272,101148,41545,XRF2,1,10/7/2019,17:51:50,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,600,44.6,44.514,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,110521,-23,1943,71307,66,2672,67218,-2781,15618,11784,7063,-432,1533,83823,40511,XRF2,1,10/7/2019,17:52:06,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,620,44.62,44.534,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,122509,-15,2952,93260,120,2540,58729,-3189,22666,17320,10721,141,2316,116823,39513,XRF2,1,10/7/2019,17:52:21,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,640,44.64,44.554,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,125109,23,3188,97659,285,2667,58369,-3225,23282,16160,10943,266,3127,124657,39803,XRF2,1,10/7/2019,17:52:37,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,660,44.66,44.574,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,127191,43,3053,94632,188,2717,60018,-3588,24005,16491,11329,448,2802,131594,40981,XRF2,1,10/7/2019,17:52:54,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
382,U1536,A,6,H,2,A,680,44.68,44.594,44593732,SHLF9856251,10,0.16,6,7,10,12,No-Filter,127633,-46,2772,82597,231,2946,65925,-3643,23223,15871,10774,122,2643,132273,42062,XRF2,1,10/7/2019,17:53:10,LEVAY_B,11/1/2019 22:32,~1mm accessory; with film; XRF 2
