Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),Depth,CSF-B (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Ca,Fe,Ni,As,Br,Rb,Sr,Y,Zr,Nb,Mo,Ag,Ba,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
382,U1537,A,2,H,3,A,150,5.65,5.582,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98983,748,6880,4994,112,1646,598,1330,171,1360,72,89,273755,6242,XRF1,1,10/2/2019,15:42:46,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,160,5.66,5.592,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,99112,789,6269,4969,65,1779,556,1356,199,1347,83,109,273096,5596,XRF1,1,10/2/2019,15:43:11,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,170,5.67,5.602,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98907,743,7407,4827,114,1665,586,1316,134,1451,109,73,274284,5734,XRF1,1,10/2/2019,15:43:36,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,180,5.68,5.612,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,99246,865,7456,4802,95,1605,666,1404,185,1512,135,98,274343,5843,XRF1,1,10/2/2019,15:44:01,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,190,5.69,5.622,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98233,868,7456,5004,52,1632,611,1372,194,1494,127,26,272828,5661,XRF1,1,10/2/2019,15:44:25,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,200,5.7,5.632,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,99176,748,7683,4955,73,1662,565,1319,208,1406,88,16,273555,6200,XRF1,1,10/2/2019,15:44:49,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,210,5.71,5.642,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,99977,852,6886,4932,117,1865,474,1190,137,1278,49,73,276106,5324,XRF1,1,10/2/2019,15:45:15,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,220,5.72,5.652,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,99801,784,5837,4861,97,1978,460,1087,43,1061,75,107,274897,3979,XRF1,1,10/2/2019,15:45:41,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,230,5.73,5.662,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,99517,794,6112,4799,67,1804,531,1336,178,1189,34,92,274939,4515,XRF1,1,10/2/2019,15:46:05,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,240,5.74,5.672,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,99453,818,6580,4739,123,1781,594,1195,72,1141,111,53,274293,4964,XRF1,1,10/2/2019,15:46:27,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,250,5.75,5.682,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,99389,902,8082,4840,23,1612,620,1375,165,1574,143,118,274904,6360,XRF1,1,10/2/2019,15:46:49,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,260,5.76,5.692,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,99222,750,8374,5001,149,1604,591,1382,209,1371,43,107,273603,6151,XRF1,1,10/2/2019,15:47:13,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,270,5.77,5.702,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,99292,737,8165,4923,49,1649,633,1387,122,1440,110,68,274300,5808,XRF1,1,10/2/2019,15:47:37,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,280,5.78,5.712,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,99178,825,7725,4886,95,1615,653,1395,163,1500,126,115,272493,5928,XRF1,1,10/2/2019,15:48:01,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,290,5.79,5.722,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,99308,921,8283,4984,68,1580,674,1435,169,1421,150,82,272625,6185,XRF1,1,10/2/2019,15:48:25,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,300,5.8,5.732,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98801,839,7072,4873,88,1674,531,1341,184,1411,63,54,271912,5584,XRF1,1,10/2/2019,15:48:49,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,310,5.81,5.742,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,99072,857,8216,4839,57,1606,669,1423,143,1456,64,35,273533,5962,XRF1,1,10/2/2019,15:49:13,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,320,5.82,5.752,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,99086,657,9028,4938,27,1559,640,1422,171,1523,91,151,274911,6117,XRF1,1,10/2/2019,15:49:37,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,330,5.83,5.762,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,99238,824,8758,4976,41,1571,632,1506,140,1471,46,132,275261,6070,XRF1,1,10/2/2019,15:50:01,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,340,5.84,5.772,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98809,911,8657,5033,130,1464,679,1463,205,1566,70,70,275018,6302,XRF1,1,10/2/2019,15:50:25,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,350,5.85,5.782,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98623,763,8647,4914,83,1612,577,1449,149,1521,109,72,276516,5807,XRF1,1,10/2/2019,15:50:51,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,360,5.86,5.792,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,97767,849,8473,4700,96,1432,540,1475,69,1442,109,27,282629,5903,XRF1,1,10/2/2019,15:51:15,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,370,5.87,5.802,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,96555,727,7600,4897,71,1486,563,1202,199,1410,156,64,278127,5923,XRF1,1,10/2/2019,15:51:39,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,380,5.88,5.812,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,96318,627,6083,4781,51,1625,469,1206,130,1156,98,77,275425,4417,XRF1,1,10/2/2019,15:52:03,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,390,5.89,5.822,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,95919,698,7697,4794,66,1479,508,1271,170,1321,95,118,273853,5956,XRF1,1,10/2/2019,15:52:27,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,400,5.9,5.832,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,95910,836,8459,4738,71,1413,540,1413,142,1479,106,58,272920,6742,XRF1,1,10/2/2019,15:52:51,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,410,5.91,5.842,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,95862,799,8627,4907,114,1420,587,1372,159,1542,119,40,271008,6191,XRF1,1,10/2/2019,15:53:15,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,420,5.92,5.852,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,95814,684,7490,4703,83,1447,534,1387,224,1511,130,133,271860,5803,XRF1,1,10/2/2019,15:53:39,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,430,5.93,5.862,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,95490,779,6087,4623,58,1587,510,1168,116,1240,85,45,273162,4941,XRF1,1,10/2/2019,15:54:04,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,440,5.94,5.872,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,95709,726,6724,4645,71,1418,530,1317,160,1362,66,41,272291,5178,XRF1,1,10/2/2019,15:54:28,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,450,5.95,5.882,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,97944,776,5744,4950,88,1684,490,1344,122,1419,42,36,273464,5707,XRF1,1,10/2/2019,15:54:52,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,460,5.96,5.892,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98377,810,5926,4859,60,1614,569,1492,159,1498,82,123,273579,5994,XRF1,1,10/2/2019,15:55:16,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,470,5.97,5.902,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98135,844,6134,4899,54,1659,508,1475,182,1556,125,106,271257,5153,XRF1,1,10/2/2019,15:55:40,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,480,5.98,5.912,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98454,884,5618,4900,57,1633,564,1279,158,1453,79,64,271383,5544,XRF1,1,10/2/2019,15:56:04,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,490,5.99,5.922,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,97372,738,5024,4785,80,1825,488,1372,126,1531,109,114,270003,5185,XRF1,1,10/2/2019,15:56:28,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,500,6,5.932,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,97863,734,5168,4801,56,1629,514,1358,190,1491,45,113,271404,5835,XRF1,1,10/2/2019,15:56:52,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,510,6.01,5.942,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98220,739,5898,4805,71,1645,489,1302,179,1457,81,79,271883,5316,XRF1,1,10/2/2019,15:57:16,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,520,6.02,5.952,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,97886,685,5775,4837,94,1755,553,1394,106,1576,73,85,272470,5438,XRF1,1,10/2/2019,15:57:40,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,530,6.03,5.962,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,97834,765,6053,4887,51,1708,448,1331,197,1604,90,54,273342,5078,XRF1,1,10/2/2019,15:58:06,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,540,6.04,5.972,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98673,768,7051,4684,71,1576,544,1437,171,1425,99,94,274073,4815,XRF1,1,10/2/2019,15:58:30,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,550,6.05,5.982,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98371,754,7231,5033,105,1612,505,1360,132,1517,74,19,275681,5234,XRF1,1,10/2/2019,15:58:54,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,560,6.06,5.992,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98184,800,6202,5066,114,1624,477,1318,231,1466,85,93,274715,4480,XRF1,1,10/2/2019,15:59:17,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,570,6.07,6.002,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98642,810,6485,5026,78,1653,508,1331,172,1384,90,64,276380,4699,XRF1,1,10/2/2019,15:59:41,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,580,6.08,6.012,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98563,861,6053,4906,103,1590,464,1329,156,1578,79,69,276543,5051,XRF1,1,10/2/2019,16:00:05,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,590,6.09,6.022,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98427,632,6539,4846,74,1682,398,1411,219,1509,103,55,276666,5101,XRF1,1,10/2/2019,16:00:29,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,600,6.1,6.032,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98831,794,7480,5058,86,1618,504,1332,166,1611,135,70,277529,4806,XRF1,1,10/2/2019,16:00:51,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,610,6.11,6.042,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98578,897,8240,4850,124,1574,465,1445,141,1822,144,38,276561,4912,XRF1,1,10/2/2019,16:01:15,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,620,6.12,6.052,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98805,869,8817,4839,67,1598,462,1454,169,1771,154,63,277523,4778,XRF1,1,10/2/2019,16:01:39,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,630,6.13,6.062,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98704,761,9239,4980,66,1633,463,1669,212,1814,82,97,275775,4865,XRF1,1,10/2/2019,16:02:03,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,640,6.14,6.072,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98900,845,8891,4824,34,1629,394,1524,239,1677,71,93,276223,4778,XRF1,1,10/2/2019,16:02:27,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,650,6.15,6.082,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98991,797,7486,4909,64,1746,443,1421,182,1420,75,65,277568,4556,XRF1,1,10/2/2019,16:02:52,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,660,6.16,6.092,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98791,681,7225,4966,80,1738,414,1517,164,1495,149,72,277244,4298,XRF1,1,10/2/2019,16:03:16,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,670,6.17,6.102,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,99240,966,6250,4847,87,1801,391,1234,208,1304,105,92,276222,3747,XRF1,1,10/2/2019,16:03:40,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,680,6.18,6.112,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,99328,757,6332,4927,20,1820,440,1166,137,1165,39,89,277074,3008,XRF1,1,10/2/2019,16:04:04,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,690,6.19,6.122,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98512,847,10565,5010,62,1439,451,1641,194,2048,129,56,277288,4363,XRF1,1,10/2/2019,16:04:28,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,700,6.2,6.132,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,97073,705,10321,4693,52,1524,424,1785,241,2254,71,44,276620,3966,XRF1,1,10/2/2019,16:04:52,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,710,6.21,6.142,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,97232,778,10056,4795,62,1413,501,1754,230,2012,83,57,275737,4400,XRF1,1,10/2/2019,16:05:16,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,720,6.22,6.152,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,97378,798,10346,4780,98,1564,399,1676,243,2057,79,78,276382,4074,XRF1,1,10/2/2019,16:05:40,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,730,6.23,6.162,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,95852,797,11962,4559,102,1218,523,2030,299,2579,122,106,276243,4963,XRF1,1,10/2/2019,16:06:04,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,740,6.24,6.172,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,95858,781,9361,4764,68,1413,600,1689,231,2129,92,92,273804,5440,XRF1,1,10/2/2019,16:06:28,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,750,6.25,6.182,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,95689,734,10297,4860,57,1206,536,1603,291,2167,112,72,272406,4890,XRF1,1,10/2/2019,16:06:52,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,760,6.26,6.192,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,95843,749,10935,4756,77,1349,647,1810,234,2231,140,102,271841,5626,XRF1,1,10/2/2019,16:07:16,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,770,6.27,6.202,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,96236,819,12858,4707,46,1214,627,1715,287,2077,78,92,271777,5428,XRF1,1,10/2/2019,16:07:39,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,780,6.28,6.212,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,96625,730,8001,4918,80,1422,736,1331,116,1639,135,24,272532,6405,XRF1,1,10/2/2019,16:08:03,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,790,6.29,6.222,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,97525,770,7188,4879,66,1471,716,1171,137,1325,39,99,272095,5801,XRF1,1,10/2/2019,16:08:27,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,800,6.3,6.232,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,97420,720,7763,4777,26,1568,639,1261,226,1557,119,64,272570,6287,XRF1,1,10/2/2019,16:08:51,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,810,6.31,6.242,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,97876,784,7344,4887,68,1546,646,1292,225,1527,126,36,272909,6451,XRF1,1,10/2/2019,16:09:15,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,820,6.32,6.252,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98299,714,5644,4922,47,1564,676,1155,117,1299,149,41,272191,5536,XRF1,1,10/2/2019,16:09:39,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,830,6.33,6.262,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98543,761,4848,4934,112,1739,478,934,145,1117,112,61,272049,4640,XRF1,1,10/2/2019,16:10:03,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,840,6.34,6.272,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98738,642,5174,5026,71,1706,540,1060,111,1117,90,85,273307,5542,XRF1,1,10/2/2019,16:10:26,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,850,6.35,6.282,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98657,821,4701,4928,28,1711,479,953,125,1104,78,92,275327,4944,XRF1,1,10/2/2019,16:10:50,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,860,6.36,6.292,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98919,854,6140,4890,75,1657,658,1276,229,1379,138,63,275282,5694,XRF1,1,10/2/2019,16:11:14,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,870,6.37,6.302,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98816,700,6317,4922,83,1517,759,1243,162,1376,85,80,274495,6065,XRF1,1,10/2/2019,16:11:38,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,880,6.38,6.312,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98765,746,6744,4943,92,1561,636,1328,222,1407,84,80,274754,5914,XRF1,1,10/2/2019,16:12:02,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,890,6.39,6.322,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98915,690,6440,4854,106,1494,749,1321,208,1669,127,76,274559,6029,XRF1,1,10/2/2019,16:12:26,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,900,6.4,6.332,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98848,793,7841,5048,118,1522,811,1340,213,1715,65,82,274696,6833,XRF1,1,10/2/2019,16:12:50,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,910,6.41,6.342,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,99034,790,6956,4866,59,1560,775,1366,191,1440,52,81,275376,6435,XRF1,1,10/2/2019,16:13:12,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,920,6.42,6.352,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98648,867,7023,4844,55,1523,746,1325,168,1620,138,9,275174,6360,XRF1,1,10/2/2019,16:13:37,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,930,6.43,6.362,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98541,859,7273,5031,72,1461,681,1327,126,1450,73,106,275188,6099,XRF1,1,10/2/2019,16:14:01,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,940,6.44,6.372,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98652,724,7450,4957,77,1430,737,1272,145,1485,102,64,275776,6011,XRF1,1,10/2/2019,16:14:25,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,950,6.45,6.382,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98918,749,7624,4982,123,1504,784,1327,251,1689,107,85,274878,6837,XRF1,1,10/2/2019,16:14:47,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,960,6.46,6.392,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98756,1039,8431,4856,120,1403,804,1374,246,1858,147,98,276031,6282,XRF1,1,10/2/2019,16:15:11,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,970,6.47,6.402,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98460,751,8374,4827,50,1474,695,1285,174,1793,93,40,275424,6347,XRF1,1,10/2/2019,16:15:33,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,980,6.48,6.412,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98561,701,8174,4872,57,1528,773,1306,268,1610,143,46,275196,6274,XRF1,1,10/2/2019,16:15:58,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,990,6.49,6.422,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,98155,796,8231,4891,101,1497,651,1197,229,1457,79,46,279621,5837,XRF1,1,10/2/2019,16:16:22,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,1000,6.5,6.432,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,97061,774,7705,4995,41,1411,647,1296,190,1650,56,-3,282655,5879,XRF1,1,10/2/2019,16:16:44,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,1010,6.51,6.442,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,96205,760,6209,4702,49,1430,727,1230,140,1658,131,51,279373,5152,XRF1,1,10/2/2019,16:17:08,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,1020,6.52,6.452,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,96854,743,5587,4991,52,1394,685,1184,161,1390,134,101,275027,5330,XRF1,1,10/2/2019,16:17:32,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,1030,6.53,6.462,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,96362,677,6183,4846,56,1487,761,1246,186,1592,129,111,272901,5621,XRF1,1,10/2/2019,16:17:56,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,1040,6.54,6.472,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,96323,652,7303,4829,56,1486,667,1288,97,1496,41,27,273027,5702,XRF1,1,10/2/2019,16:18:19,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,1050,6.55,6.482,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,96006,697,7397,4906,66,1464,719,1151,196,1559,103,73,271719,5545,XRF1,1,10/2/2019,16:18:43,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,1060,6.56,6.492,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,96115,810,8280,4851,78,1352,797,1287,189,1713,158,74,273604,5858,XRF1,1,10/2/2019,16:19:07,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,3,A,1070,6.57,6.502,44592462,SHLF9921861,50,0.75,10,15,10,12,Cu,96419,688,8784,4856,86,1301,764,1434,228,1838,48,64,274163,6208,XRF1,1,10/2/2019,16:19:31,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
