Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Reflectance L*,Reflectance a*,Reflectance b*,Tristimulus X,Tristimulus Y,Tristimulus Z,Normalized spectral data link,Unnormalized spectral data link,Timestamp (UTC),Instrument,Instrument group,Text ID,Test No.,Sample comments,Test comments,Result comments
382,U1536,A,1,F,3,A,57.5,3.655,3.631,41.1,-0.4,2.96,11.25,11.92,11.68,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,60,3.68,3.656,40.16,-0.63,3.36,10.68,11.35,10.96,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,62.5,3.705,3.681,40.84,-0.44,4.82,11.09,11.76,10.85,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,65,3.73,3.706,41.86,-0.69,4.23,11.67,12.41,11.7,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,67.5,3.755,3.73,40.94,-0.43,3.63,11.16,11.83,11.34,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,70,3.78,3.755,40.91,-0.44,3.23,11.14,11.81,11.47,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,72.5,3.805,3.78,39.52,-0.57,4.18,10.32,10.97,10.3,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,75,3.83,3.805,39.54,-0.7,4.37,10.32,10.98,10.25,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,77.5,3.855,3.83,40.29,-0.18,1.04,10.81,11.43,11.88,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,80,3.88,3.855,40.77,-0.5,2.41,11.05,11.72,11.68,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,82.5,3.905,3.879,41.45,-0.39,2.67,11.46,12.15,12.02,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,85,3.93,3.904,40.88,-0.47,3.98,11.12,11.79,11.18,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,87.5,3.955,3.929,40.86,-0.45,4.36,11.1,11.78,11.03,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,90,3.98,3.954,41.39,-0.47,4.26,11.42,12.11,11.4,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,92.5,4.005,3.979,41.13,-0.41,3.83,11.27,11.94,11.39,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,95,4.03,4.003,39.01,-0.38,3.31,10.06,10.66,10.3,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,97.5,4.055,4.028,40.22,-0.6,3.64,10.72,11.39,10.9,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,100,4.08,4.053,40.68,-0.53,3.34,10.99,11.66,11.28,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,102.5,4.105,4.078,40.7,-0.49,3.68,11.01,11.68,11.18,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,105,4.13,4.103,41.49,-0.44,4.2,11.48,12.17,11.48,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,107.5,4.155,4.128,42.37,-0.74,4.55,11.97,12.74,11.91,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,110,4.18,4.152,42.87,-0.7,4.82,12.29,13.07,12.13,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,112.5,4.205,4.177,42.02,-0.69,2.98,11.77,12.51,12.27,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,115,4.23,4.202,41.85,-0.32,3.31,11.71,12.4,12.03,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,117.5,4.255,4.227,41.26,-0.59,3.89,11.32,12.03,11.45,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,120,4.28,4.252,42.08,-0.56,3.3,11.82,12.55,12.19,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,122.5,4.305,4.277,45.47,0.46,1.6,14.19,14.88,15.27,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,125,4.33,4.301,43.84,0.08,2.15,13.03,13.73,13.84,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,127.5,4.355,4.326,44.2,0.29,1.61,13.3,13.98,14.32,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,130,4.38,4.351,30.9,0.39,1.37,6.3,6.61,6.74,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,CC,A,2.5,4.415,4.386,31.2,0.14,1,6.4,6.74,6.97,49067121,49067141,4/9/2019 17:52,QEPRO-QEP02181,SHMSL,SHLF9854011,113640881,,,
382,U1536,A,1,F,CC,A,5,4.44,4.411,43.65,-0.36,2.96,12.84,13.6,13.38,,,4/9/2019 17:52,QEPRO-QEP02181,SHMSL,SHLF9854011,113640881,,,
382,U1536,A,1,F,CC,A,7.5,4.465,4.435,41.65,-0.33,3.22,11.59,12.27,11.94,,,4/9/2019 17:52,QEPRO-QEP02181,SHMSL,SHLF9854011,113640881,,,
382,U1536,A,1,F,CC,A,10,4.49,4.46,53.33,7.09,-1.27,21.73,21.35,23.67,,,4/9/2019 17:52,QEPRO-QEP02181,SHMSL,SHLF9854011,113640881,,,
382,U1536,A,1,F,CC,A,12.5,4.515,4.485,51.16,3.08,-5.65,19,19.41,24.04,,,4/9/2019 17:52,QEPRO-QEP02181,SHMSL,SHLF9854011,113640881,,,
382,U1536,A,2,H,1,A,2.5,4.525,4.524,28.88,0,1.73,5.49,5.79,5.81,49071971,49071981,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,5,4.55,4.548,42.53,-0.07,3.09,12.17,12.84,12.56,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,7.5,4.575,4.572,42.17,-0.17,3.87,11.93,12.61,12.03,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,10,4.6,4.596,42.65,-0.14,2.66,12.23,12.92,12.81,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,12.5,4.625,4.62,41.44,-0.41,3.42,11.46,12.14,11.74,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,15,4.65,4.644,40.12,-0.21,3,10.71,11.32,11.06,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,17.5,4.675,4.668,39.95,-0.62,3.88,10.56,11.22,10.66,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,20,4.7,4.692,39.27,-0.52,3.66,10.19,10.82,10.33,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,22.5,4.725,4.716,39.39,-0.36,3.15,10.28,10.89,10.57,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,25,4.75,4.739,39.89,-0.48,4.13,10.54,11.18,10.53,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,27.5,4.775,4.763,40.75,-0.61,4.79,11.02,11.71,10.82,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,30,4.8,4.787,39.42,-0.65,4.96,10.26,10.9,9.98,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,32.5,4.825,4.811,38.01,-0.7,4.82,9.48,10.09,9.24,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,35,4.85,4.835,40.35,-0.42,3.22,10.81,11.46,11.13,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,37.5,4.875,4.859,39.82,-0.2,1.06,10.54,11.14,11.58,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,40,4.9,4.883,39.92,-0.12,3.41,10.61,11.2,10.8,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,42.5,4.925,4.907,40.31,-0.4,2.67,10.79,11.44,11.3,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,45,4.95,4.931,38.97,-0.28,3.33,10.06,10.64,10.27,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,47.5,4.975,4.955,39.98,-0.19,3.83,10.63,11.24,10.69,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,50,5,4.979,38.79,-0.53,3.3,9.92,10.54,10.17,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,52.5,5.025,5.003,41.73,-0.27,3.36,11.65,12.33,11.94,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,55,5.05,5.027,41.04,-0.43,3.53,11.22,11.89,11.44,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,57.5,5.075,5.051,40.83,-0.47,2.84,11.09,11.76,11.56,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,60,5.1,5.075,42.27,-0.61,2.03,11.93,12.68,12.8,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,62.5,5.125,5.099,45.24,0.28,2.65,14,14.72,14.64,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,65,5.15,5.123,42.71,-0.14,0.13,12.27,12.97,13.87,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,67.5,5.175,5.147,39.76,-0.43,3.39,10.48,11.11,10.71,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,70,5.2,5.171,40.06,-0.42,3.25,10.65,11.29,10.94,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,72.5,5.225,5.195,40,-0.64,2.76,10.59,11.25,11.07,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,75,5.25,5.219,40.54,-0.64,3.83,10.9,11.58,11.03,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,77.5,5.275,5.242,39.32,-0.54,4.28,10.21,10.84,10.15,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,80,5.3,5.266,39.94,-0.57,4.46,10.56,11.22,10.45,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,82.5,5.325,5.29,40.34,-0.48,3.33,10.8,11.46,11.08,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,85,5.35,5.314,38.8,-0.57,2.63,9.93,10.54,10.4,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,87.5,5.375,5.338,39.34,-0.71,3.67,10.2,10.86,10.36,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,90,5.4,5.362,39.3,-0.62,3.77,10.2,10.84,10.31,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,92.5,5.425,5.386,38.81,-0.66,3.53,9.92,10.55,10.1,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,95,5.45,5.41,40.98,-0.28,1.47,11.2,11.85,12.16,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,97.5,5.475,5.434,43.88,-0.22,2.59,13.01,13.75,13.68,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,100,5.5,5.458,41.39,-0.14,4.15,11.46,12.11,11.44,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,102.5,5.525,5.482,41.26,-0.24,5.61,11.37,12.03,10.83,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,105,5.55,5.506,41.13,-0.36,3.16,11.28,11.95,11.63,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,107.5,5.575,5.53,39.97,-0.6,4.15,10.58,11.24,10.57,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,110,5.6,5.554,38.23,-0.66,4.19,9.61,10.22,9.56,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,112.5,5.625,5.578,38.01,-0.73,4.23,9.48,10.09,9.43,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,115,5.65,5.602,38.47,-0.78,3.51,9.72,10.35,9.91,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,117.5,5.675,5.626,39.97,-0.52,3.54,10.58,11.23,10.78,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,120,5.7,5.65,39.26,-0.48,4.74,10.19,10.81,9.96,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,122.5,5.725,5.674,39.33,-0.72,3.13,10.2,10.85,10.54,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,125,5.75,5.697,40.06,-0.66,3.23,10.61,11.28,10.94,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,127.5,5.775,5.721,39.68,-0.61,3.08,10.41,11.06,10.77,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,130,5.8,5.745,40.44,-0.6,2.33,10.84,11.52,11.5,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,132.5,5.825,5.769,37.02,-0.62,2.91,8.98,9.55,9.3,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,135,5.85,5.793,39.47,-0.6,5.34,10.29,10.94,9.88,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,137.5,5.875,5.817,42.49,-0.31,2.75,12.11,12.82,12.67,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,140,5.9,5.841,40.25,-0.45,4.31,10.75,11.4,10.68,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,142.5,5.925,5.865,41.04,-0.39,4.33,11.22,11.89,11.15,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,145,5.95,5.889,41.35,-0.15,3.79,11.44,12.08,11.54,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,1,A,147.5,5.975,5.913,42.36,-0.36,2.44,12.02,12.73,12.7,,,4/10/2019 1:10,QEPRO-QEP02181,SHMSL,SHLF9854301,113645091,,,
382,U1536,A,2,H,2,A,2.5,6.025,5.961,33.98,0.03,1.76,7.59,8,8.07,49072791,49072821,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,5,6.05,5.985,40.26,-0.22,3.08,10.79,11.41,11.12,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,7.5,6.075,6.009,39.95,-0.52,3.75,10.57,11.22,10.7,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,10,6.1,6.033,39.24,-0.5,3.31,10.18,10.8,10.43,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,12.5,6.125,6.057,39.11,-0.34,2.94,10.13,10.72,10.48,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,15,6.15,6.081,37.25,-0.51,2.86,9.11,9.67,9.44,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,17.5,6.175,6.105,36.1,-0.58,2.27,8.53,9.06,9.01,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,20,6.2,6.128,36.87,-0.49,2.56,8.92,9.47,9.33,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,22.5,6.225,6.152,39.52,-0.27,3.44,10.36,10.96,10.55,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,25,6.25,6.176,40.37,-0.31,4.04,10.84,11.47,10.85,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,27.5,6.275,6.2,39.74,-0.5,3.44,10.46,11.1,10.68,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,30,6.3,6.224,39.85,-0.16,3.06,10.57,11.16,10.88,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,32.5,6.325,6.248,37.12,-0.08,2.2,9.1,9.6,9.59,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,35,6.35,6.272,37.46,-0.19,2.84,9.26,9.79,9.57,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,37.5,6.375,6.296,38.51,-0.3,3.55,9.8,10.37,9.92,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,40,6.4,6.32,38.83,-0.32,3.06,9.97,10.56,10.28,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,42.5,6.425,6.344,38.51,-0.11,2.09,9.83,10.38,10.42,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,45,6.45,6.368,40.52,-0.16,3.32,10.95,11.57,11.19,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,47.5,6.475,6.392,39.47,-0.11,3.09,10.36,10.94,10.64,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,50,6.5,6.416,40.52,0.37,1.57,11.02,11.57,11.83,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,52.5,6.525,6.44,40.07,0.18,4.62,10.73,11.29,10.47,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,55,6.55,6.464,41.37,0.65,1.77,11.56,12.1,12.31,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,57.5,6.575,6.487,40.44,-0.09,3.03,10.91,11.52,11.25,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,60,6.6,6.511,39.29,-0.26,3.09,10.23,10.83,10.53,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,62.5,6.625,6.535,39.94,-0.47,2.67,10.57,11.21,11.07,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,65,6.65,6.559,37.48,-0.2,2.86,9.27,9.8,9.57,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,67.5,6.675,6.583,37.74,0.02,3.6,9.43,9.94,9.48,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,70,6.7,6.607,39.15,0.02,3.29,10.19,10.74,10.38,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,72.5,6.725,6.631,39.31,0.08,4.36,10.29,10.84,10.12,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,75,6.75,6.655,38.52,0.06,1.25,9.85,10.38,10.71,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,77.5,6.775,6.679,38.14,0.29,2.78,9.68,10.17,9.97,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,80,6.8,6.703,37.59,0.35,2.35,9.39,9.86,9.8,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,82.5,6.825,6.727,37.48,0.23,2.17,9.32,9.8,9.8,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,85,6.85,6.751,36.43,0.28,2.09,8.79,9.24,9.24,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,87.5,6.875,6.775,35.89,0.72,1.97,8.57,8.95,8.99,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,90,6.9,6.799,37.84,0.67,1.32,9.56,10,10.29,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,92.5,6.925,6.823,39.12,1.2,-0.88,10.33,10.73,11.84,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,95,6.95,6.846,34.78,0.84,1.08,8.05,8.39,8.68,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,97.5,6.975,6.87,35.5,0.35,1.17,8.34,8.75,9.03,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,100,7,6.894,39.08,0.02,2.62,10.15,10.7,10.57,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,102.5,7.025,6.918,38.74,-0.34,2.89,9.92,10.51,10.28,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,105,7.05,6.942,39.73,0.26,3.44,10.55,11.09,10.67,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,107.5,7.075,6.966,39.61,0.62,2.15,10.53,11.02,11.05,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,110,7.1,6.99,38.37,-0.09,2.86,9.75,10.3,10.07,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,112.5,7.125,7.014,39.9,-0.07,4.17,10.6,11.19,10.53,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,115,7.15,7.038,41.07,0.21,2.83,11.32,11.91,11.71,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,117.5,7.175,7.062,39.09,0.1,2.52,10.17,10.71,10.61,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
