Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Bulk density (GRA),Timestamp (UTC),Instrument,Instrument group,Text ID,Test No.,Sample comments,Test comments,Result comments
382,U1536,A,1,F,1,,4.2,0.042,0.042,1.033,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,6.7,0.067,0.067,0.928,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,9.2,0.092,0.091,1.002,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,11.7,0.117,0.116,0.964,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,14.2,0.142,0.141,0.995,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,16.7,0.167,0.166,1.014,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,19.2,0.192,0.191,0.995,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,21.7,0.217,0.216,1.082,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,24.2,0.242,0.24,1.032,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,26.7,0.267,0.265,1.031,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,29.2,0.292,0.29,0.988,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,31.7,0.317,0.315,1.121,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,34.2,0.342,0.34,1.022,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,36.7,0.367,0.365,1.052,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,39.2,0.392,0.389,1.028,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,41.7,0.417,0.414,1.039,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,44.2,0.442,0.439,1.029,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,46.7,0.467,0.464,1.013,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,49.2,0.492,0.489,1.019,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,51.7,0.517,0.514,1.062,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,54.2,0.542,0.538,1.05,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,56.7,0.567,0.563,1.041,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,59.2,0.592,0.588,1.021,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,61.7,0.617,0.613,1.035,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,64.2,0.642,0.638,1.027,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,66.7,0.667,0.663,1.079,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,69.2,0.692,0.687,1.056,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,71.7,0.717,0.712,1.064,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,74.2,0.742,0.737,1.035,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,76.7,0.767,0.762,1.053,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,79.2,0.792,0.787,1.047,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,81.7,0.817,0.812,1.025,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,84.2,0.842,0.836,1.033,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,86.7,0.867,0.861,1.081,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,89.2,0.892,0.886,1.07,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,91.7,0.917,0.911,1.057,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,94.2,0.942,0.936,1.147,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,96.7,0.967,0.961,1.06,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,99.2,0.992,0.985,1.036,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,101.7,1.017,1.01,1.044,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,104.2,1.042,1.035,1.102,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,106.7,1.067,1.06,1.07,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,109.2,1.092,1.085,1.103,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,111.7,1.117,1.11,1.075,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,114.2,1.142,1.134,1.047,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,116.7,1.167,1.159,1.041,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,119.2,1.192,1.184,1.038,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,121.7,1.217,1.209,0.976,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,124.2,1.242,1.234,0.993,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,126.7,1.267,1.259,0.979,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,129.2,1.292,1.283,1.028,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,131.7,1.317,1.308,1.021,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,134.2,1.342,1.333,1.023,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,136.7,1.367,1.358,0.953,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,139.2,1.392,1.383,0.987,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,141.7,1.417,1.408,0.972,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,144.2,1.442,1.432,0.978,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,146.7,1.467,1.457,0.997,4/9/2019 16:06,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639271,,,
382,U1536,A,1,F,1,,2.5,0.025,0.025,1.021,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,5,0.05,0.05,0.992,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,7.5,0.075,0.074,1.005,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,10,0.1,0.099,1.115,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,12.5,0.125,0.124,0.935,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,15,0.15,0.149,1.014,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,17.5,0.175,0.174,1.017,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,20,0.2,0.199,0.98,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,22.5,0.225,0.224,1.02,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,25,0.25,0.248,1.018,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,27.5,0.275,0.273,0.974,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,30,0.3,0.298,0.995,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,32.5,0.325,0.323,1.022,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,35,0.35,0.348,1.005,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,37.5,0.375,0.372,1.044,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,40,0.4,0.397,1.04,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,42.5,0.425,0.422,1.06,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,45,0.45,0.447,1.035,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,47.5,0.475,0.472,1.025,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,50,0.5,0.497,1.056,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,52.5,0.525,0.521,1.051,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,55,0.55,0.546,1.029,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,57.5,0.575,0.571,1.03,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,60,0.6,0.596,1.04,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,62.5,0.625,0.621,1.031,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,65,0.65,0.646,1.041,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,67.5,0.675,0.67,1.084,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,70,0.7,0.695,1.056,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,72.5,0.725,0.72,1.061,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,75,0.75,0.745,1.075,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,77.5,0.775,0.77,1.067,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,80,0.8,0.795,1.091,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,82.5,0.825,0.819,1.043,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,85,0.85,0.844,1.096,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,87.5,0.875,0.869,1.113,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,90,0.9,0.894,1.106,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,92.5,0.925,0.919,1.097,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,95,0.95,0.944,1.138,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,97.5,0.975,0.968,1.122,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,100,1,0.993,1.043,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,102.5,1.025,1.018,1.043,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,105,1.05,1.043,1.071,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,107.5,1.075,1.068,1.081,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,110,1.1,1.093,1.09,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,112.5,1.125,1.117,1.07,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,115,1.15,1.142,1.03,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,117.5,1.175,1.167,1.045,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,120,1.2,1.192,1.017,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,122.5,1.225,1.217,0.97,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,125,1.25,1.242,0.995,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,127.5,1.275,1.266,0.96,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,130,1.3,1.291,1.032,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,130,1.3,1.291,1.028,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,132.5,1.325,1.316,1.04,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,135,1.35,1.341,0.994,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,137.5,1.375,1.366,0.958,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,140,1.4,1.391,1.027,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,142.5,1.425,1.415,0.961,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,145,1.45,1.44,0.956,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,1,,147.5,1.475,1.465,0.972,4/9/2019 15:48,ORTEC-DIGIBASE-???,WRMSL,SECT9853901,113639081,,,
382,U1536,A,1,F,2,,2.5,1.525,1.515,1.19,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,5,1.55,1.54,1.151,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,7.5,1.575,1.565,1.167,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,10,1.6,1.589,1.159,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,12.5,1.625,1.614,1.153,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,15,1.65,1.639,1.15,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,17.5,1.675,1.664,1.146,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,20,1.7,1.689,1.174,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,22.5,1.725,1.714,1.172,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,25,1.75,1.738,1.168,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,27.5,1.775,1.763,1.166,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,30,1.8,1.788,1.167,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,32.5,1.825,1.813,1.19,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,35,1.85,1.838,1.163,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,37.5,1.875,1.863,1.165,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,40,1.9,1.887,1.173,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,42.5,1.925,1.912,1.161,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,45,1.95,1.937,1.155,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,47.5,1.975,1.962,1.156,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,50,2,1.987,1.183,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,52.5,2.025,2.012,1.162,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,55,2.05,2.037,1.153,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,57.5,2.075,2.061,1.178,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,60,2.1,2.086,1.151,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,62.5,2.125,2.111,1.155,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,65,2.15,2.136,1.167,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,67.5,2.175,2.161,1.174,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,70,2.2,2.186,1.151,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,72.5,2.225,2.21,1.162,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,75,2.25,2.235,1.186,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,77.5,2.275,2.26,1.174,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,80,2.3,2.285,1.198,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,82.5,2.325,2.31,1.196,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,85,2.35,2.335,1.202,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
382,U1536,A,1,F,2,,87.5,2.375,2.359,1.174,4/9/2019 15:54,ORTEC-DIGIBASE-???,WRMSL,SECT9853931,113639151,,,
