Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),R,G,B,Timestamp (UTC),Instrument,Instrument group,Text ID,Test No.,Sample comments,Test comments,Result comments
382,U1536,A,2,H,4,A,137,10.37,10.122,97.4,92.1,78.8,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,139,10.39,10.141,98.9,93.5,80.5,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,141,10.41,10.16,96.9,92,80.5,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,143,10.43,10.179,90.8,86.4,74.7,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,145,10.45,10.198,82.9,77.5,65.6,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,147,10.47,10.217,159.3,154.4,156.4,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,149,10.49,10.236,150.8,145.9,148.8,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,5,A,1,10.51,10.256,81.6,78.8,70.5,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,3,10.53,10.275,101.5,97.3,84.8,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,5,10.55,10.294,106,101.4,89.2,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,7,10.57,10.313,103.5,98.8,86.5,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,9,10.59,10.332,102.5,97.4,84.3,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,11,10.61,10.351,103.7,98.7,86,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,13,10.63,10.371,104.7,99.2,86.1,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,15,10.65,10.39,103.8,98,84,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,17,10.67,10.409,100.8,95.3,80.9,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,19,10.69,10.428,99.9,94.6,80.5,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,21,10.71,10.447,102.3,96.8,83.1,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,23,10.73,10.466,105.4,100.1,86.9,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,25,10.75,10.486,104.6,99.2,86,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,27,10.77,10.505,102.5,97.3,84,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,29,10.79,10.524,102.2,97.2,84.9,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,31,10.81,10.543,102.7,97.8,85.7,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,33,10.83,10.562,105.8,100,87.5,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,35,10.85,10.581,104.7,99,86.6,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,37,10.87,10.6,105.4,99.8,86.5,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,39,10.89,10.62,100.1,94.8,81.9,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,41,10.91,10.639,100.1,94.8,82.6,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,43,10.93,10.658,102.3,97.2,85.3,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,45,10.95,10.677,101.5,96.4,84.3,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,47,10.97,10.696,102.1,96.8,84.5,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,49,10.99,10.715,100.9,96,84.2,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,51,11.01,10.735,101.4,96.7,85.1,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,53,11.03,10.754,99.9,95.3,83.5,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,55,11.05,10.773,104.5,99.3,87.4,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,57,11.07,10.792,103,97.9,86.4,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,59,11.09,10.811,103.8,98.6,86.9,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,61,11.11,10.83,102.4,97.7,86.7,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,63,11.13,10.85,100.9,96.5,86.2,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,65,11.15,10.869,99.9,95.6,85.5,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,67,11.17,10.888,100.1,95.8,85.9,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,69,11.19,10.907,102.1,97.4,86.1,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,71,11.21,10.926,101.3,96.9,86.1,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,73,11.23,10.945,100.2,96.2,85.5,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,75,11.25,10.965,102.1,97.9,88,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,77,11.27,10.984,104.7,100.2,90.2,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,79,11.29,11.003,104.3,99.9,89.8,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,81,11.31,11.022,103.4,99.2,89.4,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,83,11.33,11.041,105.2,101.1,91.7,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,85,11.35,11.06,104.4,100,89.9,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,87,11.37,11.079,104.1,99.7,89.1,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,89,11.39,11.099,106.9,102.7,92.6,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,91,11.41,11.118,104.5,100.7,91.5,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,93,11.43,11.137,103.7,99.8,90.5,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,95,11.45,11.156,105.7,101.9,92.5,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,97,11.47,11.175,104.5,100.9,91.8,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,99,11.49,11.194,103.7,100,90.7,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,101,11.51,11.214,103.1,99.1,88.8,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,103,11.53,11.233,102.8,99.2,89,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,105,11.55,11.252,105,101.6,93.1,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,107,11.57,11.271,103.2,98.9,88,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,109,11.59,11.29,102.7,98.5,87.9,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,111,11.61,11.309,103.2,99.1,89.5,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,113,11.63,11.329,105.6,101.7,91.8,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,115,11.65,11.348,107.2,102.5,92.3,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,117,11.67,11.367,108.7,103.6,93.6,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,119,11.69,11.386,106.6,101.5,91.6,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,121,11.71,11.405,105,100.1,89.4,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,123,11.73,11.424,103.9,99.7,89.4,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,125,11.75,11.444,105.3,101.4,92.7,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,127,11.77,11.463,104.1,100.1,91.4,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,129,11.79,11.482,103.5,99.3,89.9,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,131,11.81,11.501,103.9,99.8,90.8,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,133,11.83,11.52,102.2,97.3,87,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,135,11.85,11.539,101.7,97.2,86.6,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,137,11.87,11.558,101.3,96.5,85.7,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,139,11.89,11.578,101.1,96.9,87.5,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,141,11.91,11.597,99.6,95.4,86.6,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,143,11.93,11.616,100.8,96.9,87.5,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,145,11.95,11.635,99,95.3,86.3,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,147,11.97,11.654,98.6,95.2,86.6,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,5,A,149,11.99,11.673,95.9,92.1,83.7,4/10/2019 1:07,CV-L107C-L170542B,SHIL,SHLF9854421,113645061,,,
382,U1536,A,2,H,6,A,1,12.01,11.693,86.9,84.3,77.9,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,3,12.03,11.712,97.6,94.5,86.2,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,5,12.05,11.731,97.3,94.2,86.5,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,7,12.07,11.75,98.5,95.3,87.7,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,9,12.09,11.769,99.4,96.1,88.9,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,11,12.11,11.788,98.9,95.8,88.9,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,13,12.13,11.807,98.5,95.1,87,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,15,12.15,11.827,102.9,98.6,89.8,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,17,12.17,11.846,101.2,96.8,88.5,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,19,12.19,11.865,98.5,94.4,86.4,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,21,12.21,11.884,99.2,95.5,87.9,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,23,12.23,11.903,101.3,97.7,90.3,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,25,12.25,11.922,100.4,97.6,90.9,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,27,12.27,11.941,99.7,96.2,89.4,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,29,12.29,11.961,100.2,97.6,91.6,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,31,12.31,11.98,98.9,96.9,91.4,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,33,12.33,11.999,99.5,96.6,90.1,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,35,12.35,12.018,99.2,95.5,88.7,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,37,12.37,12.037,99.5,95.3,88.3,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,39,12.39,12.056,100.2,96.4,90.5,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,41,12.41,12.076,99.6,96.2,90.9,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,43,12.43,12.095,98.7,95.8,91.1,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,45,12.45,12.114,98.1,95.7,91.1,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,47,12.47,12.133,97.2,94.4,89.1,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,49,12.49,12.152,94.6,91.4,85.3,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,51,12.51,12.171,94.1,90.8,84.2,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,53,12.53,12.19,96,91.9,84.5,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,55,12.55,12.21,96.4,93.3,87.6,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,57,12.57,12.229,96,94.3,90.2,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,59,12.59,12.248,95.1,92.9,87.7,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,61,12.61,12.267,96.9,94.2,88.9,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,63,12.63,12.286,99.4,96.2,90.8,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,65,12.65,12.305,97.5,94.3,89.1,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,67,12.67,12.324,97.8,94.5,88.7,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,69,12.69,12.344,99.4,96,90.3,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,71,12.71,12.363,101.7,98.4,92.9,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,73,12.73,12.382,100.9,97.3,92.4,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,75,12.75,12.401,101.3,97.7,93,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,77,12.77,12.42,100.8,97.5,92.7,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,79,12.79,12.439,97.5,93.9,88.4,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,81,12.81,12.458,101.2,97.6,92.1,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,83,12.83,12.478,102.4,98.8,93.7,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,85,12.85,12.497,104.9,101,95.5,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,87,12.87,12.516,102.9,99,93.1,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,89,12.89,12.535,98.2,94.1,87.6,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,91,12.91,12.554,102.4,97.9,92,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,93,12.93,12.573,102.2,97.8,92.1,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,95,12.95,12.592,102.5,98.2,92,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,97,12.97,12.612,101.6,97.2,90.9,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,99,12.99,12.631,99.2,94.7,87.2,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,101,13.01,12.65,100,95.3,88.2,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,103,13.03,12.669,101.8,97.4,90.6,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,105,13.05,12.688,100.9,96.7,90.6,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,107,13.07,12.707,100.1,96,89.5,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,109,13.09,12.726,98.4,93.7,86.2,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,111,13.11,12.746,97.7,93.2,85.8,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,113,13.13,12.765,98.2,93.7,86.2,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,115,13.15,12.784,99.7,95.5,89.1,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,117,13.17,12.803,98,93.5,86.7,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,119,13.19,12.822,94.9,90.6,83.6,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,121,13.21,12.841,97.7,93.3,86.9,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,123,13.23,12.861,97.5,93.1,86.3,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,125,13.25,12.88,100.9,96.7,91.4,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,127,13.27,12.899,100.4,96.7,91.2,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,129,13.29,12.918,99.9,95.8,90.3,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,131,13.31,12.937,99.9,96,91.1,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,133,13.33,12.956,98.1,94.7,89.7,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,135,13.35,12.975,98.4,94.5,88.1,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,137,13.37,12.995,97.7,94.5,89.3,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,139,13.39,13.014,94.9,91.9,87.5,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,141,13.41,13.033,95.8,92.6,88.3,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,143,13.43,13.052,96.5,93.9,89.3,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,145,13.45,13.071,97.1,94,89.5,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,147,13.47,13.09,97.1,93,88.2,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,6,A,149,13.49,13.109,76.6,73.5,69.5,4/10/2019 1:11,CV-L107C-L170542B,SHIL,SHLF9854451,113645141,,,
382,U1536,A,2,H,7,A,1,13.51,13.129,79.4,77.4,73.5,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,3,13.53,13.148,94,90.5,84,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,5,13.55,13.167,94.7,90.4,83.3,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,7,13.57,13.186,95.7,91,83.8,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,9,13.59,13.205,96.8,93,86.8,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,11,13.61,13.224,96.7,93.5,88,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,13,13.63,13.244,99.8,96,90.9,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,15,13.65,13.263,98.6,94.1,88.2,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,17,13.67,13.282,97.7,92.9,86.6,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,19,13.69,13.301,100.3,96.1,90.5,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,21,13.71,13.32,99.7,96.1,91.1,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,23,13.73,13.339,98.9,94.4,88.9,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,25,13.75,13.358,98.8,94.2,89.2,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,27,13.77,13.378,100.2,96.2,91.4,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
382,U1536,A,2,H,7,A,29,13.79,13.397,100.2,97.3,93.1,4/10/2019 1:17,CV-L107C-L170542B,SHIL,SHLF9854481,113645431,,,
